TIMESTAMP,AirTC_Avg,RH_Avg,Rain_mm_Tot,BP_kPa_Avg,WindDir,WS_ms_Avg,PARTotin_Avg
TS,degC,%,mm,kPa,degrees,m/s,micromol/m2/s
13/02/2020 15.00,29.39956,68.10497,0,98.26318,29,0.975,1556.951
13/02/2020 15.30,28.67838,71.92985,0,98.23203,339,1.004,750.2043
13/02/2020 16.00,28.81271,70.98207,0,98.21848,20,1.209,937.4167
13/02/2020 16.30,28.76958,71.46619,0,98.71788,188,0.765,1023.792
13/02/2020 17.00,29.09822,70.05516,0,98.23242,21,1.067,719.5942
13/02/2020 17.30,28.14939,72.6785,0,98.19847,20,0.866,368.5258
13/02/2020 18.00,28.07799,74.78547,0,98.20531,75,0.656,301.228
13/02/2020 18.30,27.52537,75.61942,0,98.22466,260,1.216,93.92832
13/02/2020 19.00,26.59387,76.8753,0,98.2446,213,1.538,10.52059
13/02/2020 19.30,25.91901,78.88843,0,98.26951,136,0.769,-0.08350686
13/02/2020 20.00,25.29807,82.80236,0,98.30342,51,0.7,-0.2226984
13/02/2020 20.30,24.97142,84.22397,0,98.33615,154,0.504,-0.2505481
13/02/2020 21.00,24.47889,87.7798,0,98.37786,272,0.308,-0.2227178
13/02/2020 21.30,23.99661,89.46853,0,98.70577,141,0.186,-0.2784024
13/02/2020 22.00,23.5858,92.33251,0,98.43477,NAN,0.131,-0.3619334
13/02/2020 22.30,22.97763,95.83065,0,98.45619,155,0.121,-0.2784216
13/02/2020 23.00,22.91065,96.16268,0,98.4697,191,0.167,-0.1113685
13/02/2020 23.30,23.12267,94.67484,0,98.47871,186,0.195,-0.1392145
14/02/2020 0.00,22.61899,97.03004,0,98.47642,207,0.085,-0.3062735
14/02/2020 0.30,22.33553,98.69335,0,98.4723,1,0.096,-0.05568771
14/02/2020 1.00,22.15975,99.35578,0,98.46237,NAN,0.171,-0.1949068
14/02/2020 1.30,22.00292,99.75037,0,98.45044,225,0.2,-0.1949084
14/02/2020 2.00,21.81896,99.99833,0,98.44145,104,0.245,-0.2784439
14/02/2020 2.30,21.60902,100,0,98.41469,102,0.288,-0.2506009
14/02/2020 3.00,21.49229,100,0,98.39713,179,0.276,-0.3619797
14/02/2020 3.30,21.3891,100,0,98.37348,NAN,0.213,-0.1670679
14/02/2020 4.00,21.25382,100,0,98.35526,304,0.168,-0.3062959
14/02/2020 4.30,21.22066,100,0,98.35613,247,0.14,-0.2506068
14/02/2020 5.00,21.02528,100,0,98.36225,200,0.306,-0.2227623
14/02/2020 5.30,20.86074,100,0,98.39134,223,0.401,-0.1670723
14/02/2020 6.00,20.82058,100,0,98.4271,48,0.121,-0.1949193
14/02/2020 6.30,20.83785,100,0,98.44194,262,0.149,-0.1670732
14/02/2020 7.00,20.81639,100,0,98.4635,298,0.137,9.133402
14/02/2020 7.30,20.82075,100,0,98.4861,236,0.341,60.50832
14/02/2020 8.00,21.03311,100,0,98.50911,NAN,0.201,178.9599
14/02/2020 8.30,21.85538,100,0,98.53813,257,0.322,423.9388
14/02/2020 9.00,22.86567,99.66931,0,98.5616,247,0.617,695.8961
14/02/2020 9.30,24.50796,92.58851,0,98.58007,32,0.668,510.6017
14/02/2020 10.00,25.32665,86.47205,0,98.59159,131,0.779,640.9809
14/02/2020 10.30,26.54464,80.42751,0,135.6875,65,0.903,834.6593
14/02/2020 11.00,26.93438,79.38882,0,98.68901,161,0.673,686.4618
14/02/2020 11.30,27.21486,77.34034,0,98.58958,213,0.589,807.4208
14/02/2020 12.00,28.20892,72.81828,0,98.55906,94,1.296,1657.754
14/02/2020 12.30,28.11561,72.3522,0,98.52319,74,1.577,891.207
14/02/2020 13.00,29.12596,68.99508,0,98.4833,161,1.317,1761.927
14/02/2020 13.30,29.15255,68.61829,0,98.43821,174,1.278,763.6297
14/02/2020 14.00,28.86318,69.46957,0,98.40617,89,0.451,1240.981
14/02/2020 14.30,29.52555,68.39482,0,98.85904,38,0.582,863.1542
14/02/2020 15.00,29.55773,65.84806,0,98.32925,82,0.568,1414.113
14/02/2020 15.30,30.10862,62.34765,0,98.27939,69,1.019,1208.383
14/02/2020 16.00,29.24472,65.96456,0,98.26002,32,0.623,747.6147
14/02/2020 16.30,30.3434,64.62963,0,98.24248,NAN,0.844,1035.46
14/02/2020 17.00,29.26226,67.33646,0,98.24314,9,0.748,237.9438
14/02/2020 17.30,28.45575,71.09982,0,98.25566,NAN,0.442,148.6646
14/02/2020 18.00,28.3441,72.42642,0,98.27611,26,0.766,235.3197
14/02/2020 18.30,27.95911,73.75728,0,98.31075,74,0.983,77.18174
14/02/2020 19.00,27.15664,77.22736,0,98.33453,14,0.629,8.461654
14/02/2020 19.30,26.57298,80.11822,0,98.3589,9,1.03,-0.2226886
14/02/2020 20.00,26.1163,81.30355,0,98.4044,21,1.465,-0.250539
14/02/2020 20.30,25.82934,82.25323,0,98.44012,115,1.031,-0.1948675
14/02/2020 21.00,25.54598,82.96712,0,98.47606,251,1.377,-0.1948733
14/02/2020 21.30,25.217,83.98356,0,98.49074,24,1.275,-0.1670374
14/02/2020 22.00,25.00159,85.23571,0,102.0648,39,1.127,-0.418856
14/02/2020 22.30,24.78696,86.77348,0,108.4405,79,1.157,-0.1965192
14/02/2020 23.00,24.43852,89.43126,0,99.43714,78,1.359,-0.1950208
14/02/2020 23.30,23.88996,93.60527,0,98.54727,76,0.693,-0.3062502
15/02/2020 0.00,23.57516,95.31333,0,98.53809,262,0.466,-0.05568378
15/02/2020 0.30,23.40541,96.86498,0.202,98.52283,152,0.418,-0.1670518
15/02/2020 1.00,23.16491,99.38338,0.808,98.52254,156,0.699,-0.05568401
15/02/2020 1.30,23.07094,99.57537,0.606,98.4721,33,0.6,-0.02784225
15/02/2020 2.00,23.03328,98.46132,0,98.42356,85,0.642,-0.1670573
15/02/2020 2.30,22.99643,97.74441,0,98.41262,7,0.364,-0.2227455
15/02/2020 3.00,22.85882,98.03649,0,98.39161,272,0.26,-0.1670611
15/02/2020 3.30,22.62924,99.51973,0,98.39474,356,0.307,-0.3619658
15/02/2020 4.00,22.66422,98.64001,0,98.37926,277,0.473,-0.1670618
15/02/2020 4.30,22.56409,99.36197,0,98.38678,329,0.707,-0.1392182
15/02/2020 5.00,22.51084,99.68487,0,98.38065,88,0.194,-0.1670612
15/02/2020 5.30,22.43262,99.89137,0,98.38041,126,0.334,-0.2505938
15/02/2020 6.00,22.31399,99.77702,0,98.3769,99,0.617,-0.1392179
15/02/2020 6.30,22.13289,99.99998,0,98.41265,274,0.222,-0.1392194
15/02/2020 7.00,22.00663,100,0,98.42727,111,0.23,9.745398
15/02/2020 7.30,22.01008,100,0,98.45017,270,0.455,87.31897
15/02/2020 8.00,22.19671,100,0,98.48,104,0.847,118.6405
15/02/2020 8.30,22.55605,100,0,98.52171,89,0.24,287.8923
15/02/2020 9.00,23.22308,99.44363,0,98.54746,126,0.363,450.0727
15/02/2020 9.30,24.17096,96.90718,0,98.56975,240,0.493,571.487
15/02/2020 10.00,25.37793,89.6531,0,98.58732,94,0.715,928.6046
15/02/2020 10.30,26.34721,84.07903,0,98.59598,69,0.648,1315.712
15/02/2020 11.00,26.81631,80.4474,0,98.58913,87,0.781,662.3527
15/02/2020 11.30,26.96686,80.08202,0,98.57738,5,0.565,980.5458
15/02/2020 12.00,27.13125,78.63793,0,98.54824,149,0.652,967.1281
15/02/2020 12.30,28.11554,75.58462,0,98.50061,31,0.644,1267.687
15/02/2020 13.00,28.54715,72.61005,0,98.45151,27,1.119,1674.804
15/02/2020 13.30,28.32868,72.1669,0,98.41831,351,0.827,999.6367
15/02/2020 14.00,26.2363,85.91418,3.838,98.41181,24,1.638,291.5244
15/02/2020 14.30,25.41934,91.10332,0.202,98.39181,84,1.288,1031.088
15/02/2020 15.00,26.22856,85.01911,0,98.35372,169,1.33,1165.533
15/02/2020 15.30,27.12129,80.0652,0,98.32677,199,1.112,1415.41
15/02/2020 16.00,27.22459,78.19814,0,98.31094,85,1.59,806.7552
15/02/2020 16.30,26.69893,82.3765,0,98.30555,33,1.18,682.1446
15/02/2020 17.00,26.04638,84.30477,0,98.50535,226,1.182,563.2519
15/02/2020 17.30,25.84775,83.76224,0,98.39522,187,1.158,343.2494
15/02/2020 18.00,25.39217,85.07356,0,98.31997,90,0.802,118.4947
15/02/2020 18.30,25.02864,87.56143,0,98.3372,34,0.83,67.78269
15/02/2020 19.00,24.76162,87.78983,0,98.35082,49,0.738,9.49287
15/02/2020 19.30,24.58566,87.91975,0,98.38866,252,0.529,-0.3062361
15/02/2020 20.00,24.36317,89.91664,0,98.41896,291,0.507,-0.1113614
15/02/2020 20.30,24.26662,91.38083,0,98.44254,90,0.708,-0.1670442
15/02/2020 21.00,23.77764,95.96986,0,98.46538,NAN,0.364,-0.2227307
15/02/2020 21.30,23.54066,97.71227,0,98.48343,231,0.147,-0.1670517
15/02/2020 22.00,23.39701,99.17667,0.202,98.49778,NAN,0.301,-0.3341078
15/02/2020 22.30,23.43442,99.27061,0,98.50033,216,0.366,-0.3062673
15/02/2020 23.00,23.36725,99.99979,0,98.48881,125,0.26,-0.334109
15/02/2020 23.30,23.33097,100,0,98.47376,172,0.225,-0.2784255
16/02/2020 0.00,23.28928,100,0,98.47191,269,0.505,-0.08352684
16/02/2020 0.30,23.26536,100,0.202,98.45757,NAN,0.246,-0.3341094
16/02/2020 1.00,23.29061,100,0,98.4393,109,0.348,-0.2505805
16/02/2020 1.30,23.29422,100,0.404,98.41862,185,0.591,-0.4176364
16/02/2020 2.00,23.29457,100,0.404,98.39746,242,0.249,-0.1392113
16/02/2020 2.30,23.28665,100,0.404,98.37713,115,0.431,-0.2784218
16/02/2020 3.00,23.24528,100,0.404,98.36183,4,0.468,-0.2505786
16/02/2020 3.30,23.21218,99.98308,0.606,98.3479,122,0.506,-0.3897882
16/02/2020 4.00,23.19003,99.99027,2.626,98.34482,62,1.176,-0.3062657
16/02/2020 4.30,23.31438,97.07121,0.202,98.33453,91,1.065,-0.194895
16/02/2020 5.00,23.12653,97.96856,0,98.3384,60,1.224,-0.2505819
16/02/2020 5.30,23.16058,97.33499,0.202,98.36278,62,1.608,-0.05568578
16/02/2020 6.00,23.05873,97.01646,0,93.82958,60,0.684,-0.1965661
16/02/2020 6.30,22.8695,98.05484,0,97.1952,155,0.335,-0.2511656
16/02/2020 7.00,22.90702,97.78824,0,98.40624,214,0.538,4.621905
16/02/2020 7.30,22.71311,99.94143,0,98.43759,160,0.121,63.48139
16/02/2020 8.00,22.84604,99.96502,0,98.46835,116,0.152,133.3653
16/02/2020 8.30,23.25757,99.18857,0,98.49575,58,0.218,180.3301
16/02/2020 9.00,23.51027,97.65846,0,98.5179,150,0.385,271.0805
16/02/2020 9.30,23.75246,96.85632,0,98.53906,163,0.476,227.5878
16/02/2020 10.00,23.8981,98.35709,0.202,98.56337,101,0.484,452.5951
16/02/2020 10.30,24.76845,94.94066,0,98.56478,78,0.621,869.4106
16/02/2020 11.00,25.37237,91.37379,0,98.56442,21,0.527,678.1602
16/02/2020 11.30,25.88733,87.72551,0,98.55044,76,0.794,643.7834
16/02/2020 12.00,25.33228,91.40163,0.202,98.53878,72,1.786,485.6019
16/02/2020 12.30,25.20761,94.60374,0,98.51527,7,1.183,1025.579
16/02/2020 13.00,26.70072,87.80589,0,98.47682,87,0.838,1474.55
16/02/2020 13.30,27.17629,83.68305,0,98.43287,12,1.076,951.1342
16/02/2020 14.00,26.53272,85.91807,1.818,98.39632,322,1.651,608.8305
16/02/2020 14.30,24.41667,95.87364,0.404,98.58704,356,1.136,694.737
16/02/2020 15.00,25.0792,94.71616,0,98.33828,92,1.202,751.6311
16/02/2020 15.30,25.87656,93.05618,0,110.9489,99,0.825,658.5058
16/02/2020 16.00,25.7823,93.43098,0,99.06338,221,1.098,448.188
16/02/2020 16.30,26.02028,93.52192,0,98.27982,90,0.736,468.8124
16/02/2020 17.00,25.83701,91.93155,0,98.30278,213,1.196,334.6481
16/02/2020 17.30,25.58801,91.78347,0,98.28225,52,0.829,225.5427
16/02/2020 18.00,25.42289,93.29165,0.404,98.2878,85,1.032,130.3808
16/02/2020 18.30,24.64973,97.69446,3.232,98.29786,224,1.167,27.08518
16/02/2020 19.00,24.32677,98.77747,0,98.30575,155,0.289,7.265791
16/02/2020 19.30,24.20349,99.41719,0,98.31958,NAN,0.299,-0.139199
16/02/2020 20.00,24.19874,99.9921,0,98.33347,265,0.475,-0.1948824
16/02/2020 20.30,24.09064,100,0,92.15748,275,0.479,-0.4194008
16/02/2020 21.00,24.01714,99.99919,0,98.34696,28,0.385,-0.1670414
16/02/2020 21.30,23.93945,99.83691,0,93.14815,251,0.313,-0.3362777
16/02/2020 22.00,23.9296,99.24513,0,98.31198,83,0.326,-0.3341624
16/02/2020 22.30,23.96741,98.62878,0,98.67461,167,0.385,-0.3062526
16/02/2020 23.00,23.99732,98.3744,0,98.5164,286,0.449,-0.1392056
16/02/2020 23.30,23.80752,99.44358,0,98.45715,263,0.355,-0.3340924
17/02/2020 0.00,23.77342,99.05186,0,98.45604,169,0.511,-0.334094
17/02/2020 0.30,23.63803,99.67957,0,98.43458,259,0.254,-0.2227283
17/02/2020 1.00,23.58612,100,0,98.43525,86,0.486,0.02784163
17/02/2020 1.30,23.62585,99.60606,0,98.41448,9,0.396,-0.139206
17/02/2020 2.00,23.72915,98.84101,0,98.40454,88,0.533,-0.2505694
17/02/2020 2.30,23.8799,97.32807,0,98.37706,65,0.769,-0.2784081
17/02/2020 3.00,23.9724,96.54478,0,98.36035,54,1.057,-0.3062476
17/02/2020 3.30,23.99453,95.64458,0,98.34455,323,0.755,-0.2227261
17/02/2020 4.00,23.86353,96.02522,0,98.32102,64,0.702,-0.3062452
17/02/2020 4.30,23.76104,96.36155,0,98.31274,160,0.366,-0.2505662
17/02/2020 5.00,23.69766,95.84245,0,98.32717,123,0.535,-0.2505671
17/02/2020 5.30,23.42012,96.67452,0,98.40063,38,0.382,-0.3619318
17/02/2020 6.00,23.22814,97.35923,0,98.36279,30,0.272,-0.1948889
17/02/2020 6.30,23.00934,98.61842,0,98.34216,102,0.429,-0.05568241
17/02/2020 7.00,23.20922,97.74116,0,98.34957,76,0.382,9.410496
17/02/2020 7.30,23.28966,97.28904,0,98.36184,89,0.518,65.23221
17/02/2020 8.00,23.74771,95.42294,0,98.37511,49,1.096,161.5337
17/02/2020 8.30,24.14579,95.19355,0,98.40868,28,1.147,293.1782
17/02/2020 9.00,24.70125,93.22776,0,95.9975,87,1.578,438.07
17/02/2020 9.30,25.53696,89.79247,0,93.58805,44,1.736,770.648
17/02/2020 10.00,25.99946,85.86375,0,98.47299,77,2.041,815.369
17/02/2020 10.30,26.68377,82.32198,0,98.49857,33,2.041,1120.071
17/02/2020 11.00,27.14999,78.91728,0,98.49675,42,2.8,1217.778
17/02/2020 11.30,26.97939,79.24574,0,98.48595,16,2.301,1017.279
17/02/2020 12.00,27.88107,75.82748,0,98.46195,321,2.583,1298.946
17/02/2020 12.30,28.48965,73.67891,0,98.42842,43,2.638,1667.955
17/02/2020 13.00,28.44526,72.8321,0,98.40368,116,1.604,1131.571
17/02/2020 13.30,28.8874,69.8251,0,98.38094,104,2.279,856.1322
17/02/2020 14.00,28.67051,71.27586,0,89.78172,39,1.988,1140.423
17/02/2020 14.30,29.0925,68.89693,0,98.05858,74,2.45,1433.577
17/02/2020 15.00,28.6931,70.50459,0,98.28366,105,2.798,716.6384
17/02/2020 15.30,28.87722,71.05946,0,98.25806,111,2.234,1236.725
17/02/2020 16.00,29.02705,70.09422,0,98.23585,48,1.87,674.762
17/02/2020 16.30,28.93818,70.88774,0,98.23689,292,1.592,547.2024
17/02/2020 17.00,27.82884,75.1655,0,98.25483,19,1.415,217.4163
17/02/2020 17.30,27.34101,78.12537,0,98.2654,320,0.971,300.8255
17/02/2020 18.00,27.35735,78.80002,0,98.28257,62,1.149,140.7589
17/02/2020 18.30,26.96811,78.85152,0,98.27958,89,1.153,78.1055
17/02/2020 19.00,26.39987,81.23413,0,98.29371,64,0.74,12.83255
17/02/2020 19.30,25.84631,83.19527,0,98.33333,90,0.489,-0.1670301
17/02/2020 20.00,25.67191,83.80595,0,98.36078,72,0.869,-0.3619116
17/02/2020 20.30,25.33161,85.52682,0,98.39161,121,0.561,-0.4454426
17/02/2020 21.00,24.93529,87.97478,0,98.42046,NAN,0.525,-0.1948864
17/02/2020 21.30,24.24374,92.12217,0,98.44451,202,0.214,-0.278414
17/02/2020 22.00,24.19896,92.51904,0,98.46238,177,0.294,-0.2505786
17/02/2020 22.30,23.58154,96.84679,0,98.48487,8,0.561,-0.2227389
17/02/2020 23.00,23.53899,96.91312,0,98.49329,229,0.248,-0.1948996
17/02/2020 23.30,23.33511,97.60411,0,98.49642,112,0.217,-0.08353076
18/02/2020 0.00,23.15276,98.4252,0,98.48744,160,0.194,-0.2505919
18/02/2020 0.30,22.95578,99.23966,0,98.47344,248,0.3,-0.1949087
18/02/2020 1.00,22.85588,99.64881,0,98.4467,187,0.336,-0.2227531
18/02/2020 1.30,22.81038,99.99998,0,98.42346,270,0.361,-0.2227512
18/02/2020 2.00,22.89573,99.91151,0,98.39463,212,0.285,-0.02784451
18/02/2020 2.30,22.89619,99.95689,0,98.37284,262,0.441,-0.1392189
18/02/2020 3.00,22.86119,100,0,98.36106,59,0.489,-0.4733444
18/02/2020 3.30,22.90871,100,0,98.34567,316,0.321,-0.3619678
18/02/2020 4.00,22.98083,99.99967,0,98.33836,135,0.278,-0.1670611
18/02/2020 4.30,22.92453,100,0,98.33236,217,0.368,-0.1670604
18/02/2020 5.00,22.92369,100,0,98.33614,312,0.369,-0.2505926
18/02/2020 5.30,22.98208,99.57613,0,98.33875,198,0.407,-0.222748
18/02/2020 6.00,22.82072,99.95995,0,98.36577,235,0.329,-0.1949058
18/02/2020 6.30,22.87913,99.54926,0,106.831,204,0.383,-0.4510632
18/02/2020 7.00,22.87233,99.87123,0,98.89266,222,0.487,9.439295
18/02/2020 7.30,23.14875,98.13253,0,98.42811,273,0.334,77.79451
18/02/2020 8.00,23.62705,95.92674,0,98.46585,NAN,0.291,175.939
18/02/2020 8.30,24.55567,91.5641,0,98.48914,NAN,0.694,333.9273
18/02/2020 9.00,25.43261,86.85152,0,98.5089,43,0.849,591.7025
18/02/2020 9.30,26.25336,82.98608,0,98.52554,61,1.086,832.3155
18/02/2020 10.00,26.78332,78.14254,0,98.54564,84,2.149,895.5042
18/02/2020 10.30,27.51891,73.58442,0,98.55527,93,2.303,1248.195
18/02/2020 11.00,27.93925,70.59038,0,99.19919,82,3.116,1446.196
18/02/2020 11.30,28.30997,71.16564,0,105.0717,48,1.664,1463.809
18/02/2020 12.00,28.45172,71.11226,0,98.518,44,1.507,1059.614
18/02/2020 12.30,28.78222,69.85857,0,98.47365,51,1.525,1398.457
18/02/2020 13.00,28.98312,68.07413,0,98.43871,68,2.125,832.8954
18/02/2020 13.30,27.50293,78.03884,0,98.40519,NAN,0.908,970.7958
18/02/2020 14.00,28.83918,71.48827,0,98.35037,212,1.122,1111.419
18/02/2020 14.30,28.61218,71.24021,0,98.3237,164,1.228,1008.788
18/02/2020 15.00,28.93964,70.81303,0,67.4054,44,1.133,708.6073
18/02/2020 15.30,28.47898,72.8643,0,98.13723,114,0.805,679.238
18/02/2020 16.00,28.76163,72.17406,0,98.28658,53,1.154,827.5663
18/02/2020 16.30,28.36234,72.54355,0,98.27449,46,1.364,547.8352
18/02/2020 17.00,27.91241,72.59573,0,98.28882,44,1.293,376.2099
18/02/2020 17.30,27.25196,74.96765,0,98.2957,110,1.18,325.9948
18/02/2020 18.00,27.09951,76.99414,0,98.2877,16,1.206,214.5832
18/02/2020 18.30,26.75765,78.5944,0,98.2943,38,1.419,73.73867
18/02/2020 19.00,26.36478,79.92457,0,98.31238,33,1.261,9.965871
18/02/2020 19.30,25.83468,82.86049,0,98.33532,58,1.246,-0.1670383
18/02/2020 20.00,25.47226,84.73459,0,98.36406,209,0.764,-0.3340864
18/02/2020 20.30,25.20517,86.50948,0,98.3706,68,0.763,-0.05568195
18/02/2020 21.00,24.90497,88.41044,0,89.44054,52,0.436,-0.1408867
18/02/2020 21.30,24.63287,90.09261,0,98.40734,51,0.387,-0.1670575
18/02/2020 22.00,24.3696,91.23975,0,98.44832,88,0.506,-0.3619586
18/02/2020 22.30,24.31387,91.13602,0,98.46764,85,0.52,-0.05568818
18/02/2020 23.00,24.09782,92.3385,0,98.48644,94,0.32,-0.3062811
18/02/2020 23.30,23.85298,93.29881,0,98.47574,244,0.306,-0.1949089
19/02/2020 0.00,23.70191,93.88345,0,98.46907,60,0.277,-0.3062862
19/02/2020 0.30,23.73737,93.65344,0,98.45586,249,0.48,-0.3062924
19/02/2020 1.00,23.48009,95.09892,0,98.43434,359,0.329,-0.5290496
19/02/2020 1.30,23.37686,95.30952,0,98.40166,25,0.185,-0.4455161
19/02/2020 2.00,23.23778,95.46887,0,98.37184,19,0.188,-0.2227591
19/02/2020 2.30,23.46625,93.66054,0,100.2532,138,0.287,-0.2516783
19/02/2020 3.00,23.53842,93.12837,0,98.83756,215,0.298,-0.2513288
19/02/2020 3.30,23.26514,94.49912,0,98.32127,38,0.306,-0.3062963
19/02/2020 4.00,22.62955,98.13583,0,98.31782,211,0.522,-0.05569066
19/02/2020 4.30,22.46476,99.65959,0,98.3261,198,0.346,0.02784583
19/02/2020 5.00,22.70078,98.32584,0,91.60988,77,0.246,-0.3619968
19/02/2020 5.30,23.17956,94.95556,0,97.97045,82,0.338,-0.2784567
19/02/2020 6.00,22.85834,96.88449,0,98.32024,79,0.39,-0.2227643
19/02/2020 6.30,22.79808,96.94108,0,98.3493,245,0.316,-0.1113821
19/02/2020 7.00,22.67414,97.39492,0,98.37459,0,0.203,7.017065
19/02/2020 7.30,22.42599,99.45302,0,98.40769,176,0.271,43.3001
19/02/2020 8.00,22.54908,99.52709,0,98.43459,41,0.149,135.2441
19/02/2020 8.30,23.7255,92.38725,0,98.45858,131,0.402,333.2065
19/02/2020 9.00,24.74089,87.1438,0,98.48378,24,0.587,482.0382
19/02/2020 9.30,25.46105,83.24031,0,98.49268,77,0.945,590.1111
19/02/2020 10.00,26.24576,78.23514,0,98.50206,172,1.534,1026.139
19/02/2020 10.30,26.95489,73.74392,0,98.51939,142,2.085,1208.263
19/02/2020 11.00,27.46926,70.58241,0,98.50486,172,2.079,1215.186
19/02/2020 11.30,27.70504,68.75635,0,98.48326,182,1.457,1215.984
19/02/2020 12.00,27.48727,70.26357,0,98.7253,71,1.583,548.304
19/02/2020 12.30,27.50384,70.52979,0,98.48967,74,1.981,1317.084
19/02/2020 13.00,28.42914,65.8934,0,98.41154,9,1.956,1309.833
19/02/2020 13.30,28.33604,66.74129,0,98.3756,35,1.438,931.7058
19/02/2020 14.00,28.32529,65.6552,0,98.33861,298,1.445,1147.258
19/02/2020 14.30,28.6631,66.39777,0,98.30043,86,1.181,999.7511
19/02/2020 15.00,28.73242,66.39912,0,98.27588,73,1.095,1250.533
19/02/2020 15.30,28.42601,66.51187,0,98.25534,210,1.157,922.8189
19/02/2020 16.00,28.45423,67.2215,0,98.21678,73,0.689,934.8952
19/02/2020 16.30,28.66314,66.17887,0,98.19668,129,1.018,712.9134
19/02/2020 17.00,28.503,64.81766,0,98.19531,111,0.732,521.5216
19/02/2020 17.30,26.56098,75.27927,0,98.22364,20,1.34,250.252
19/02/2020 18.00,25.91284,79.67029,0,98.34847,311,0.938,171.0073
19/02/2020 18.30,25.75197,81.36436,0,98.269,31,0.533,65.86465
19/02/2020 19.00,25.38841,83.82869,0,98.68505,NAN,0.569,8.796218
19/02/2020 19.30,25.09631,85.42444,0,99.48411,23,0.474,-0.1117725
19/02/2020 20.00,24.96167,84.81216,0,98.31042,71,0.435,-0.2227468
19/02/2020 20.30,24.73908,85.13902,0,98.33738,287,0.58,-0.1392178
19/02/2020 21.00,24.55049,85.36372,0,98.35596,310,0.461,-0.3062847
19/02/2020 21.30,24.30799,86.74712,0,98.38206,109,0.446,-0.2784443
19/02/2020 22.00,24.14145,87.57584,0,98.40445,251,0.54,-0.1949156
19/02/2020 22.30,23.76424,90.10081,0,98.42997,304,0.265,-0.2784524
19/02/2020 23.00,23.59778,90.82126,0,98.44046,268,0.288,-0.3341505
19/02/2020 23.30,23.16926,93.5864,0,98.44373,202,0.194,-0.1392309
20/02/2020 0.00,22.98908,94.31458,0,98.44528,78,0.241,-0.1392324
20/02/2020 0.30,23.08793,93.45779,0,98.43172,88,0.386,-0.2227716
20/02/2020 1.00,23.12724,92.90703,0,98.4097,22,0.504,-0.1670815
20/02/2020 1.30,23.05846,93.01366,0,98.37096,50,0.712,-0.2506222
20/02/2020 2.00,22.85247,93.93844,0,98.34169,34,0.791,-0.334164
20/02/2020 2.30,22.69193,94.47908,0,98.3126,22,0.414,-0.1392357
20/02/2020 3.00,22.43668,95.63793,0,98.29782,165,0.505,-0.1113886
20/02/2020 3.30,22.15002,97.72073,0,98.29091,220,0.521,-0.167084
20/02/2020 4.00,21.93364,99.10223,0,98.29254,43,0.464,-0.3063242
20/02/2020 4.30,22.57212,95.12725,0,98.2751,235,0.55,-0.1670848
20/02/2020 5.00,22.74891,93.66673,0,98.27747,11,0.644,-0.2227758
20/02/2020 5.30,22.7246,93.74211,0,98.286,157,0.482,-0.2227743
20/02/2020 6.00,22.39664,96.5135,0,92.66469,121,0.595,-0.08354057
20/02/2020 6.30,22.006,98.79282,0,98.29429,219,0.63,-0.2506191
20/02/2020 7.00,22.25378,96.34407,0,98.32961,177,0.385,10.49828
20/02/2020 7.30,22.62354,94.41199,0,98.3485,115,0.631,83.70704
20/02/2020 8.00,22.77752,93.53779,0,98.38056,282,0.761,132.8816
20/02/2020 8.30,23.24799,90.1983,0,98.40587,43,0.774,383.7275
20/02/2020 9.00,24.08414,86.72492,0,98.42834,13,0.723,743.2661
20/02/2020 9.30,25.00598,83.70925,0,98.45739,48,0.917,942.6475
20/02/2020 10.00,25.65865,79.54264,0,98.46534,22,1.687,1059.847
20/02/2020 10.30,26.54931,74.46012,0,98.46985,83,1.292,1171.957
20/02/2020 11.00,26.81385,71.19792,0,98.46967,287,1.186,1254.806
20/02/2020 11.30,27.20416,69.82468,0,98.46874,9,1.069,1212.224
20/02/2020 12.00,27.48669,69.24999,0,98.45178,264,1.169,1186.805
20/02/2020 12.30,27.96716,67.7743,0,98.40714,29,1.258,1114.404
20/02/2020 13.00,27.809,67.71806,0,98.36161,2,0.682,997.2958
20/02/2020 13.30,28.58656,64.74071,0,98.3173,6,1.679,1887.603
20/02/2020 14.00,27.76751,67.79731,0,98.29115,311,1.172,445.1844
20/02/2020 14.30,27.80453,69.86924,0,98.26529,79,0.573,640.6799
20/02/2020 15.00,27.89307,70.55549,0,98.23894,315,0.443,595.1002
20/02/2020 15.30,27.96803,71.18085,0,98.20664,18,0.67,601.667
20/02/2020 16.00,27.82634,70.70159,0,98.1852,223,1.06,605.3398
